Dataset	0.1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
net.2014-08-29.random.10000-https-www	0.3076923076923077	0.5769230769230769	0.8076923076923077	0.9615384615384616	0.9615384615384616	0.9615384615384616	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
reach50.2014w35.se-http	0.023255813953488372	0.2558139534883721	0.4651162790697675	0.627906976744186	0.6744186046511628	0.7906976744186046	0.8372093023255813	0.8372093023255813	0.8604651162790697	0.9302325581395349	0.9302325581395349	0.9302325581395349	0.9302325581395349	0.9302325581395349	0.9302325581395349	0.9302325581395349	0.9534883720930233	0.9534883720930233	0.9534883720930233	0.9534883720930233	0.9767441860465117	0.9767441860465117	0.9767441860465117	0.9767441860465117	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
reach50.2014w35.se-http-www	0.023809523809523808	0.26190476190476186	0.49999999999999994	0.6428571428571428	0.6904761904761905	0.8333333333333333	0.8333333333333333	0.8571428571428571	0.9047619047619047	0.9285714285714285	0.9285714285714285	0.9285714285714285	0.9285714285714285	0.9285714285714285	0.9285714285714285	0.9523809523809523	0.9761904761904762	0.9761904761904762	0.9761904761904762	0.9761904761904762	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
reach50.2014w35.se-https	0.1111111111111111	0.3333333333333333	0.5	0.6666666666666666	0.7222222222222222	0.8888888888888888	0.9444444444444444	0.9444444444444444	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
reach50.2014w35.se-https-www	0.038461538461538464	0.34615384615384615	0.5	0.7692307692307692	0.846153846153846	0.9615384615384615	0.9615384615384615	0.9615384615384615	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999
se.2014-07-10.random.100000-http	0.4003133233639536	0.8066652424695577	0.9190913622445346	0.9561632129886776	0.9758741009755749	0.98612832015951	0.9914405753756319	0.9943174535355692	0.9953143915117851	0.9960692159794915	0.9965819269386883	0.9971088798689739	0.9975076550594603	0.9979206722210354	0.9981200598162786	0.9983621733247882	0.9986470127465641	0.9987324645730968	0.99893185216834	0.9990173039948728	0.9991027558214055	0.9991312397635831	0.9993875952431814	0.9994730470697142	0.9995015310118918	0.9995442569251581	0.9996581926938686	0.9996724346649574	0.9997436445204013	0.9997436445204013	0.9997721284625789	0.9998006124047565	0.9998006124047565	0.9998290963469341	0.9998290963469341	0.9998290963469341	0.9998433383180229	0.9998433383180229	0.9998433383180229	0.9998575802891116	0.9998575802891116	0.9998575802891116	0.9998575802891116	0.9998575802891116	0.9998718222602004	0.9998718222602004	0.9998860642312892	0.9999145481734668	0.9999145481734668	0.9999287901445556	0.9999287901445556	0.9999430321156444	0.9999572740867332	0.9999857580289108	0.9999857580289108	0.9999857580289108	0.9999857580289108	0.9999857580289108	0.9999857580289108	0.9999857580289108	0.9999857580289108	0.9999857580289108	0.9999857580289108	0.9999857580289108	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996	0.9999999999999996
se.2014-07-10.random.100000-http-www	0.4072379762987498	0.8103628490368822	0.9179551223750119	0.9570092443020619	0.9767331369541313	0.9865747213813512	0.9914072787000964	0.9940000271491984	0.995113144284415	0.9961583884235818	0.9966877977927702	0.9971629087651187	0.9975837213406274	0.9979366609200864	0.9981674291066557	0.9983574734955951	0.9986289654797943	0.998737562273474	0.9989276066624134	0.9990362034560931	0.9991040764521429	0.9991719494481928	0.9993619938371322	0.9994027176347621	0.999416292233972	0.9994705906308118	0.9995656128252814	0.9995927620237014	0.9996334858213313	0.9996877842181711	0.999701358817381	0.9997420826150109	0.9997556572142208	0.9998099556110606	0.9998099556110606	0.9998099556110606	0.9998099556110606	0.9998099556110606	0.9998099556110606	0.9998099556110606	0.9998099556110606	0.9998099556110606	0.9998099556110606	0.9998099556110606	0.9998235302102705	0.9998235302102705	0.9998235302102705	0.9998235302102705	0.9998235302102705	0.9998371048094804	0.9998642540079004	0.9998642540079004	0.9998778286071103	0.9999457016031601	0.99995927620237	0.9999728508015799	0.9999728508015799	0.9999728508015799	0.9999728508015799	0.9999728508015799	0.9999728508015799	0.9999728508015799	0.9999864254007899	0.9999864254007899	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.9999999999999998
se.2014-07-10.random.100000-https	0.1992619926199262	0.5904059040590406	0.8118081180811808	0.9077490774907749	0.948339483394834	0.9778597785977861	0.9852398523985241	0.9852398523985241	0.9926199261992621	0.9926199261992621	0.9926199261992621	0.9926199261992621	0.9926199261992621	0.9926199261992621	0.996309963099631	0.996309963099631	0.996309963099631	0.996309963099631	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
se.2014-07-10.random.100000-https-www	0.15838509316770186	0.5838509316770186	0.7732919254658385	0.8726708074534161	0.9347826086956521	0.9596273291925466	0.9689440993788819	0.9720496894409937	0.9782608695652173	0.9782608695652173	0.981366459627329	0.9844720496894408	0.9844720496894408	0.9844720496894408	0.9875776397515525	0.9875776397515525	0.9937888198757762	0.9937888198757762	0.9937888198757762	0.9937888198757762	0.9937888198757762	0.9937888198757762	0.9937888198757762	0.9968944099378879	0.9968944099378879	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997	0.9999999999999997
se.healthstatus.2013.counties-http	0.05555555555555555	0.8333333333333334	0.9444444444444444	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
se.healthstatus.2013.counties-http-www	0.047619047619047616	0.8095238095238095	0.9523809523809523	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
se.healthstatus.2013.counties-https	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
se.healthstatus.2013.counties-https-www	0.16666666666666666	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
se.healthstatus.2013.domain-registrars-http	0.208	0.6799999999999999	0.8559999999999999	0.9199999999999999	0.944	0.952	0.968	0.976	0.984	0.984	0.984	0.984	0.984	0.984	0.984	0.984	0.984	0.992	0.992	0.992	0.992	0.992	0.992	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
se.healthstatus.2013.domain-registrars-http-www	0.22388059701492538	0.6940298507462687	0.8731343283582089	0.9253731343283582	0.9477611940298507	0.9552238805970149	0.9701492537313433	0.9776119402985075	0.9850746268656717	0.9850746268656717	0.9850746268656717	0.9850746268656717	0.9850746268656717	0.9850746268656717	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
se.healthstatus.2013.domain-registrars-https	0.225	0.6	0.8	0.8500000000000001	0.9000000000000001	0.9000000000000001	0.9250000000000002	0.9500000000000002	0.9750000000000002	0.9750000000000002	0.9750000000000002	0.9750000000000002	0.9750000000000002	0.9750000000000002	0.9750000000000002	0.9750000000000002	0.9750000000000002	0.9750000000000002	0.9750000000000002	0.9750000000000002	0.9750000000000002	0.9750000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002
se.healthstatus.2013.domain-registrars-https-www	0.21428571428571427	0.5952380952380952	0.8095238095238095	0.8809523809523809	0.9285714285714286	0.9523809523809524	0.9523809523809524	0.9523809523809524	0.9761904761904763	0.9761904761904763	0.9761904761904763	0.9761904761904763	0.9761904761904763	0.9761904761904763	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
se.healthstatus.2013.financial-services-http	0.19402985074626866	0.6417910447761195	0.8059701492537314	0.8656716417910448	0.9104477611940299	0.955223880597015	0.9701492537313434	0.9701492537313434	0.9701492537313434	0.9701492537313434	0.9701492537313434	0.9850746268656718	0.9850746268656718	0.9850746268656718	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002
se.healthstatus.2013.financial-services-http-www	0.20833333333333334	0.638888888888889	0.8055555555555556	0.875	0.9305555555555556	0.9583333333333334	0.9722222222222222	0.9722222222222222	0.9722222222222222	0.9722222222222222	0.9722222222222222	0.986111111111111	0.986111111111111	0.986111111111111	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.9999999999999999
se.healthstatus.2013.financial-services-https	0	0.375	0.6875	0.8125	0.9375	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
se.healthstatus.2013.financial-services-https-www	0	0.41935483870967744	0.5806451612903226	0.8064516129032259	0.903225806451613	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
se.healthstatus.2013.gocs-http	0.02040816326530612	0.5510204081632654	0.6938775510204083	0.7959183673469389	0.9183673469387756	0.9387755102040818	0.9387755102040818	0.9591836734693879	0.9591836734693879	0.9591836734693879	0.9591836734693879	0.9795918367346941	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002
